,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
553,6f548652b0139ff50182c56d3c74efd875f6fb5c,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-12-20 15:01:20-08:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile,711
554,d08fed53123c22ab9ffa94c7a835df19c8145619,4.2-rc/Dockerfile,4.2-rc/Dockerfile,# TODO some sort of download verification here,2019-08-08 16:01:43+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/Dockerfile,185
555,8927b42e4e2db622edcdb61e7f254b609a43e535,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-04 16:01:22+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,52
556,8927b42e4e2db622edcdb61e7f254b609a43e535,4.4-rc/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-04 16:01:22+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-1809/Dockerfile,52
557,4e9a69f44326f034efa79ded2275ec856673bee1,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-05-21 22:01:14+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,498
558,3ef57d04d5ee528a01c3578b908e90b4177e74e9,3.0/windows/windowsservercore/Dockerfile,3.0/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-11-01 14:01:50-07:00,2016-08-17 15:14:23-07:00,2018-05-09 12:13:56-07:00,3.0/windows/windowsservercore/Dockerfile,740
559,11ded25561b1657f25d903f3374593257343b825,4.0-rc/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-06-19 10:01:14+00:00,2018-05-22 08:18:05-07:00,,4.0-rc/Dockerfile,481
560,c02ca4cce8c69e5069b75cb574d1b99d7b4edaeb,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-07-05 22:01:46+00:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile,641
561,2e3e1bdbb31389c8bc8d43f5a3cc439134b7956b,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-02-22 23:01:16+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,532
562,3a7ef0fcac41b94f34d3c92fff4dd19c6f2063bb,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-02-12 23:01:19+00:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile,310
563,692ec82754bde8d6d4e663462669b3be2a6f8b2b,3.7/windows/windowsservercore-ltsc2016/Dockerfile,4.0/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-01-16 09:12:18-08:00,2018-01-16 09:12:18-08:00,,3.7/windows/windowsservercore-ltsc2016/Dockerfile,559
564,692ec82754bde8d6d4e663462669b3be2a6f8b2b,3.7/windows/windowsservercore-1709/Dockerfile,4.0/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-01-16 09:12:18-08:00,2018-01-16 09:12:18-08:00,2019-04-11 16:27:32-07:00,3.7/windows/windowsservercore-1709/Dockerfile,559
565,692ec82754bde8d6d4e663462669b3be2a6f8b2b,3.7/Dockerfile,3.7/Dockerfile,# TODO some sort of download verification here,2018-01-16 09:12:18-08:00,2018-01-16 09:12:18-08:00,2018-06-27 10:12:42-07:00,3.7/Dockerfile,559
566,711ff13a77afdc4e2b2fca34c80b22f700e5fdb4,4.0-rc/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-06-12 22:01:14+00:00,2018-05-22 08:18:05-07:00,,4.0-rc/Dockerfile,482
567,17bfcc247c9816105396d6891cce14446ff09887,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-08-17 11:48:51-07:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile,418
568,17bfcc247c9816105396d6891cce14446ff09887,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2018-08-17 11:48:51-07:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile,418
569,5dff8cfe204a3d5e7b98d83be5d7e5eaf114596e,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-12-05 17:53:53-08:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile,581
570,5dff8cfe204a3d5e7b98d83be5d7e5eaf114596e,3.6/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-12-05 17:53:53-08:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6/windows/windowsservercore-1709/Dockerfile,581
571,753d566a83a4e9734227f186e554c87b4f08be51,3.2/Dockerfile,3.2/Dockerfile,# TODO some sort of download verification here,2018-05-09 04:01:14+00:00,2015-10-31 09:56:32-07:00,2018-12-24 10:19:45-08:00,3.2/Dockerfile,522
572,e4c4ecdbde6bd33d76021e341914d4f5849b27a5,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-07-22 22:01:23+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,28
573,e4c4ecdbde6bd33d76021e341914d4f5849b27a5,4.4-rc/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-07-22 22:01:23+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-1809/Dockerfile,28
574,12d4bfdefb8364ac0c0f98a9b8fb33fbd358b3cf,3.4/windows/windowsservercore-ltsc2016/Dockerfile,3.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-01-24 11:01:31+00:00,2017-11-22 14:27:49-08:00,2020-02-07 15:52:58-08:00,3.4/windows/windowsservercore-ltsc2016/Dockerfile,134
575,12d4bfdefb8364ac0c0f98a9b8fb33fbd358b3cf,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2020-01-24 11:01:31+00:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile,134
576,2dd01a0c2d0e67742bb4b050b053362b6792d6d7,4.0-rc/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-06-21 10:01:15+00:00,2018-05-22 08:18:05-07:00,,4.0-rc/Dockerfile,480
577,bb84424d3f2c69280e7ea5982e62fe49dc20c371,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-08-23 12:44:12-07:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile,411
578,bb84424d3f2c69280e7ea5982e62fe49dc20c371,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2018-08-23 12:44:12-07:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile,411
579,523691dccf9a6440f6102e368597d7d3cbafb4f2,4.2-rc/Dockerfile,4.2-rc/Dockerfile,# TODO some sort of download verification here,2019-07-23 16:45:09-07:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/Dockerfile,206
580,7eb154bcb0b90a70effe73dd8ab77783ce85434a,4.2/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2020-01-31 17:17:05+00:00,2018-07-17 14:11:36-07:00,,4.2/Dockerfile,117
581,1d6a0ebd2b52045b2b9389c2e8a043ed66e0ca57,4.2/windows/windowsservercore-1809/Dockerfile,4.2/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-03-13 19:52:50+00:00,2019-12-03 09:26:28-08:00,,4.2/windows/windowsservercore-1809/Dockerfile,93
582,1d6a0ebd2b52045b2b9389c2e8a043ed66e0ca57,4.2/windows/windowsservercore-ltsc2016/Dockerfile,4.2/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-03-13 19:52:50+00:00,2018-07-17 14:11:36-07:00,,4.2/windows/windowsservercore-ltsc2016/Dockerfile,93
583,b9f46d094dcfb0cd7bd970de20505b6e69f90932,4.2/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2020-01-27 17:01:39+00:00,2018-07-17 14:11:36-07:00,,4.2/Dockerfile,128
584,174bd96682dc3613df9b670658ac81c9dd17ba74,3.3/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-08-30 16:13:19-07:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.3/windows/windowsservercore/Dockerfile,750
585,c23e9e1f59a59eaa3980b02b3cd51e885a0c55a9,4.2/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-10-21 22:02:02+00:00,2018-07-17 14:11:36-07:00,,4.2/Dockerfile,166
586,eb8ff014fa93ee7888c1cc6c667bca62152c78c3,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-07-18 10:01:46+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,207
587,eb8ff014fa93ee7888c1cc6c667bca62152c78c3,4.2-rc/windows/windowsservercore-1803/Dockerfile,4.2-rc/windows/windowsservercore-1803/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-07-18 10:01:46+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/windows/windowsservercore-1803/Dockerfile,207
588,23d4bfd6735d6670e42843ee26df638d0382e88e,4.4-rc/Dockerfile,4.4/Dockerfile,# TODO some sort of download verification here,2020-07-22 22:01:23+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/Dockerfile,24
589,e25d020918434d29378b4ca58c34843c215cd043,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-06-14 04:01:29+00:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile,655
590,a3a213fd2b4b2c26c71408761534fc7eaafe517f,4.2-rc/windows/windowsservercore-1803/Dockerfile,4.2-rc/windows/windowsservercore-1803/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-08-08 10:01:42+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/windows/windowsservercore-1803/Dockerfile,186
591,a3a213fd2b4b2c26c71408761534fc7eaafe517f,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-08-08 10:01:42+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,186
592,b19d47c63e26ae755640ae5b74fa7b4e475c992f,3.7/Dockerfile,3.7/Dockerfile,# TODO some sort of download verification here,2018-01-16 16:44:50-08:00,2018-01-16 09:12:18-08:00,2018-06-27 10:12:42-07:00,3.7/Dockerfile,558
593,0e4966760ba48fb611d3efb3975484444b5def1e,3.4-rc/windows/windowsservercore/Dockerfile,3.4-rc/windows/windowsservercore/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-11-23 10:12:59-08:00,2016-11-01 13:59:57-07:00,2016-11-29 09:51:38-08:00,3.4-rc/windows/windowsservercore/Dockerfile,717
594,10846aca39605982f7172f235acaa6e95a6ac0dc,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2020-01-24 17:01:31+00:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile,132
595,dd8ceb3b3552d11c901a603d0b8b303e2fe4bc2e,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-04-13 22:01:15+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,529
596,3eb1f6df20e04ea8f03ce8ba5893e21bb63073f5,3.2/windows/windowsservercore/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-09-28 16:01:10+00:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore/Dockerfile,621
597,7276b14c1e9b5f83b37f5f452e6a9f293aea2d8b,3.6/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-03-01 11:01:19+00:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6/windows/windowsservercore-1709/Dockerfile,304
598,7276b14c1e9b5f83b37f5f452e6a9f293aea2d8b,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2019-03-01 11:01:19+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,304
599,7276b14c1e9b5f83b37f5f452e6a9f293aea2d8b,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-03-01 11:01:19+00:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile,304
600,cd03aec6375197ae86191886a876a12e8f2eaac7,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2018-02-10 11:01:18+00:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile,534
601,68676f17120de67b6e35d94b12a276f781c18b71,4.4-rc/Dockerfile,4.4/Dockerfile,# TODO some sort of download verification here,2020-06-26 16:01:26+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/Dockerfile,36
602,dc1d05b6943764639887920217dcfe83a33f793a,4.0-rc/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-05-22 13:00:15-07:00,2018-05-22 08:18:05-07:00,,4.0-rc/Dockerfile,487
603,dc1d05b6943764639887920217dcfe83a33f793a,3.7/Dockerfile,3.7/Dockerfile,# TODO some sort of download verification here,2018-05-22 13:00:15-07:00,2018-01-16 09:12:18-08:00,2018-06-27 10:12:42-07:00,3.7/Dockerfile,487
604,e3bc09e3a6fc447168d94a860caadc445b7364ba,3.4-rc/windows/windowsservercore/Dockerfile,3.4-rc/windows/windowsservercore/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-11-21 09:25:43-08:00,2016-11-01 13:59:57-07:00,2016-11-29 09:51:38-08:00,3.4-rc/windows/windowsservercore/Dockerfile,719
605,3ab8c6b20f00bbd5554c6298b46024c452bba9fe,3.5/windows/windowsservercore/Dockerfile,3.5/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-03-31 14:25:09-07:00,2017-03-31 14:11:27-07:00,2017-12-05 17:55:06-08:00,3.5/windows/windowsservercore/Dockerfile,683
606,1dfaca731681dba7e03d0d837fefa24aaf3078b6,3.7/Dockerfile,3.7/Dockerfile,# TODO some sort of download verification here,2018-04-24 22:01:13+00:00,2018-01-16 09:12:18-08:00,2018-06-27 10:12:42-07:00,3.7/Dockerfile,526
607,206d99a55d42d3a7d24ff3c75ace7972c57f2adb,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2019-06-14 22:02:09+00:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile,230
608,8b9ff681751fbb4fbeaf028ad9420014303755b9,3.5/windows/windowsservercore/Dockerfile,3.5/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-05-22 15:52:22-07:00,2017-03-31 14:11:27-07:00,2017-12-05 17:55:06-08:00,3.5/windows/windowsservercore/Dockerfile,659
609,40d62a73bbd4e20d90ec859a8af483f70b1e5fd4,3.0/windows/windowsservercore/Dockerfile,3.0/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-05-10 21:01:18-07:00,2016-08-17 15:14:23-07:00,2018-05-09 12:13:56-07:00,3.0/windows/windowsservercore/Dockerfile,663
610,90a7bac2177b8e7a3c996f796be98e2da6029b10,4.2-rc/Dockerfile,4.2-rc/Dockerfile,# TODO some sort of download verification here,2019-06-26 10:01:41+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/Dockerfile,229
611,310529fb5cb2ba79e9b28e94af76740a8edbd8a7,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-02-01 15:01:20-08:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile,701
612,abe4de7ed3e951c3c37cdab0891914aca3f99fef,3.3/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-09-23 09:37:55-07:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.3/windows/windowsservercore/Dockerfile,748
613,20c833d9ceb873c52469cdf7de1e533412ebfe0a,4.2/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-12-09 23:01:30+00:00,2018-07-17 14:11:36-07:00,,4.2/Dockerfile,152
614,b7a689adc5244036836130c0a65a925d017b3d85,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2020-01-24 17:01:31+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,131
615,4b26c864cca4e5204c7e3f41f88f669e8ba2e2cc,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-09-06 13:29:33-07:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,399
616,532f0dce1488540fb486d58407aff00301203e47,3.5/windows/windowsservercore/Dockerfile,3.5/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-09-12 16:01:14+00:00,2017-03-31 14:11:27-07:00,2017-12-05 17:55:06-08:00,3.5/windows/windowsservercore/Dockerfile,623
617,7d14eb15d70155db3cf2bf346ab44f5c679346fd,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-09-06 22:01:12+00:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile,627
618,9ab7383589df65a7ad12f143d1db4731214ec518,4.2-rc/Dockerfile,4.2-rc/Dockerfile,# TODO some sort of download verification here,2019-07-18 10:01:46+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/Dockerfile,209
619,f3e9e5d12f1515b20477bbe228951e62c62eb4f9,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-08-09 16:01:24+00:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile,426
620,17f05e95936bc3ec911446ffe4c2f5889363083d,3.5/windows/windowsservercore/Dockerfile,3.5/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-03-31 14:11:27-07:00,2017-03-31 14:11:27-07:00,2017-12-05 17:55:06-08:00,3.5/windows/windowsservercore/Dockerfile,687
621,e0735c07abced69a5d8945aace9285288d013a83,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-07-10 10:01:13+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile,466
622,6d62baeef7bd92bd0b676859c16ff3bba26d89bc,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-01-24 11:01:31+00:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile,133
623,ee34922c3e5e6f1b4f7c02dc633744c349ee8ace,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-08-07 22:02:06+00:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile,631
624,c93d83e50413651ab3960e96cbedbb47e2397562,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2019-05-28 22:01:32+00:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile,254
625,95be7b40a25fdf699af4e2b04b7de7e6e107b7e9,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2018-09-14 16:01:28+00:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile,395
626,3ad550a37fcde2739997d896e6a7b759a85498b6,3.5/windows/windowsservercore/Dockerfile,3.5/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-08-04 10:02:03+00:00,2017-03-31 14:11:27-07:00,2017-12-05 17:55:06-08:00,3.5/windows/windowsservercore/Dockerfile,633
627,ebd79727e4e77210272ec55c8b22b17877bfd29a,3.4/windows/windowsservercore-ltsc2016/Dockerfile,3.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-07-31 10:01:37+00:00,2017-11-22 14:27:49-08:00,2020-02-07 15:52:58-08:00,3.4/windows/windowsservercore-ltsc2016/Dockerfile,198
628,ebd79727e4e77210272ec55c8b22b17877bfd29a,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2019-07-31 10:01:37+00:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile,198
629,fddc16475e53f0640f7ea46c98096baa297da1e2,4.0-rc/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-06-07 16:01:15+00:00,2018-05-22 08:18:05-07:00,,4.0-rc/Dockerfile,483
630,333b2d1a5dae3d40e31da7459f6dfb8a1847e890,3.2/windows/windowsservercore/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-06-14 04:01:29+00:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore/Dockerfile,653
